ID_SF,Spé_A,Spé_B,Spé_C,PT1Spé_A,PT1Spé_B,PT1Spé_C,PT1Anglais,PT2Spé_A,PT2Spé_B,PT2Spé_C,PT2Anglais,PT3Spé_A,PT3Spé_B,PT3Spé_C,PT3Anglais,PMoyenne,PSpé_A,PSpé_B,PMaths_Compl.,TT1Spé_A,TT1Spé_B,TT1Anglais,TT1Maths_Compl.,TT1Maths_Expertes,TT2Spé_A,TT2Spé_B,TT2Anglais,TT2Maths_Compl.,TT2Maths_Expertes,Tmoyenne,Ecrit_Français,Oral_Français,Moyenne_Bac_Français,Spé_abandonnée,Spé_abandonnée_note,Anglais1ère_Eval.,Anglais2ème_Eval.,Anglais3ème_Eval.,Moyenne_Bac,Bonus_Scientifique,Note_bac,complet_/_incomplet,Grand_Classé,Etape_de_jury,Précisions_Dossier,Note_Profil_Ecole,Vœux_EPITA,Vœux_ESME,Vœux_IPSA,Vœux_Sup'Biotech,Ecole_d'Oral,Campus_d'Oral,Jury_Advance,Méthode_de_travail,Autonomie,Engagement_citoyen,Capacité_à_s'investir,Niveau_de_la_classe,Avis_sur_la_capacité_à_réussir,Autres_éléments
0010800002swbPpAAI,Sciences_de_la_vie_et_de_la_Terre,"Histoire-Géographie,_Géopolitique_et_Science_politiques","Humanités,_Littérature_et_Philosophie",16.1,14.6,11.8,17.7,12,15,13,17.1,,,,,14.48,Sciences_de_la_vie_et_de_la_Terre,"Histoire-Géographie,_Géopolitique_et_Science_politiques",Non,14.5,12.5,16,,,14,14,17.9,,,14.623,13,13,13,"Humanités,_Littérature_et_Philosophie",13,12.5,,,13,Non,11.274,Complet,Non,Validé,,13,,,,Cycle_anglophone;_Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Non,Très_satisfaisante,Bon,Assez_satisfaisante,
0010800002swb1RAAQ,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,12.6,13.1,12.9,7.2,10.7,11.8,9.1,6.3,,,,,10.71,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,11.9,11.7,12,14.8,,10.7,12.3,15,13.8,,12.155,10,10,10,Mathématiques,11,5,,,10.571,Oui,11.246,Complet,Non,Validé,,13,,,,Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Assez_satisfaisante,Satisfaisante,Non,Très_satisfaisante,Bon,Peu_démontrée,
0010800002swc2dAAA,Mathématiques,"Langues,_littératures_et_cultures_étrangères_et_régionales",Physique-Chimie,11.7,16.38,8,16.53,,,,,,,,,12.927,Mathématiques,"Langues,_littératures_et_cultures_étrangères_et_régionales",Non,12.3,17.1,18.33,,,,,,,,15.69,17,17,17,Physique-Chimie,10,17,,,13,Non,11.243,Complet,Non,Validé,,13,Cycle_anglophone;_Paris,Paris,Cycle_anglophone,Cycle_anglophone,ESME,Paris,Indifférencié,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Bon,Très_satisfaisante,Elève_moteur_d'une_classe_qui_est_un_véritable_atout_dans_un_groupe._Des_résultats_très_satisfaisants_quelle_que_soit_la_discipline_et_une_participation_orale_de_tous_les_instants._Des_v?ux_sur_Parcoursup_qui_nécessitent_des_compétences_déjà_largement_développées_dans_le_secondaire.
0010800002swbfFAAQ,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,7.58,10.9,9.7,,11.29,13.3,9.4,16,,,,,10.988,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,10,13,12.73,,,10,10,11,,,11.054,14,14,14,Physique-Chimie,10,8,,,11.714,Oui,11.232,Complet,Non,Validé,,13,,,,Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Satisfaisante,Très_satisfaisante,Non,Très_satisfaisante,Très_bon,Assez_satisfaisante,
0010800002swb3SAAQ,Mathématiques,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,10.4,12.77,10.5,10.38,,,,,,,,,11.055,Mathématiques,Physique-Chimie,Non,11.75,11.71,10.11,,14.25,9.8,10.69,13.19,,10.75,11.168,12,12,12,Sciences_de_la_vie_et_de_la_Terre,11,5.5,,,11.429,Oui,11.212,Complet,Non,Validé,,13,,,,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Satisfaisante,Oui,Satisfaisante,Bon,Satisfaisante,"Lise_est_une_élève_sérieuse,_appliquée_et_sait_mettre_à_profit_les_conseils_prodigués._-Elle_a_rempli_avec_sérieux_et_application_son_rôle_de_délégué_de_groupe_de_spécialité_et_a_participé_activement_au_spé-dating_(présentation_des_spécialités_aux_élèves_de_seconde)"
0010800002swbKyAAI,Mathématiques,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,9.1,12.7,10.8,9.3,,,,,,,,,10.553,Mathématiques,Physique-Chimie,Non,8.1,13.5,10.2,,,10,12.8,12.2,,,11.127,10,10,10,Sciences_de_la_vie_et_de_la_Terre,13,11.5,,,11.714,Oui,11.131,Complet,Non,Validé,,13,,,,Paris,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Satisfaisante,Oui,Satisfaisante,Bon,Très_satisfaisante,A_suivi_un_stage_de_préparation_en_vue_du_supérieur-Investie_dans_les_instances_du_lycée-
0010800002swbBgAAI,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,10.4,9.5,9.7,14.9,8.3,10,8.8,15.8,,,,,10.63,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,11.5,10.9,12.6,,,10.5,9.3,16.6,13.5,,11.655,12,12,12,Mathématiques,10,13.5,,,10.857,Oui,11.108,Complet,Non,Validé,,13,,Paris,,Paris;_Lyon,IPSA,Paris,Indifférencié,Satisfaisante,Satisfaisante,Oui,Satisfaisante,Bon,Satisfaisante,
0010800002swatdAAA,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,8,13,8,12,12,12,9,16,,,,,11.067,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,11.08,13.58,12,,,,,,,,12.24,10,10,10,Physique-Chimie,9,15,,,9.429,Oui,11.045,Complet,Non,Validé,,13,,,,Cycle_anglophone;_Paris;_Lyon,Sup'Biotech,Paris,Indifférencié,Satisfaisante,Satisfaisante,Non,Très_satisfaisante,Très_bon,Satisfaisante,
0010800002swcA5AAI,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,6.92,11.16,6.5,13,11,12.55,6,17.5,,,,,10.267,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,10.4,14.35,15.9,16,,8.06,15,13.5,11,,12.702,13,13,13,Mathématiques,7,15.5,,,9.571,Oui,11.032,Complet,Non,Validé,,13,Cycle_anglophone;_Paris;_Lyon;_Strasbourg;_Toulouse;_Rennes,Paris;_Bordeaux;_Lille;_Lyon;_Cycle_anglophone,Paris;_Toulouse;_Cycle_anglophone,Cycle_anglophone;_Paris;_Lyon,VisioConférence,VisioConférence,Indifférencié,Très_satisfaisante,Très_satisfaisante,Non,Très_satisfaisante,Bon,Peu_démontrée,
0010800002swc0rAAA,Sciences_de_la_vie_et_de_la_Terre,"Langues,_littératures_et_cultures_étrangères_et_régionales",Mathématiques,10.29,12.88,14.2,15.23,17.52,15.8,9.71,14,,,,,13.643,Sciences_de_la_vie_et_de_la_Terre,"Langues,_littératures_et_cultures_étrangères_et_régionales",Oui,13.75,15.88,16.55,8.5,,15,17.66,16.5,10.5,,15.832,10,10,10,Mathématiques,12,14,,,11.143,Non,11.015,Complet,Non,Validé,,13,,,,Cycle_anglophone;_Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Non,Très_satisfaisante,Assez_bon,Très_satisfaisante,
0010800002swbTIAAY,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,6.67,10,10.01,14.75,7.56,9.21,8,18,,,,,10.135,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,14,7.66,15.75,11.97,,14.5,10.75,16.75,13,,12.961,8,8,8,Mathématiques,10,16.5,,,9.143,Oui,10.968,Complet,Non,Validé,,13,Cycle_anglophone;_Paris;_Lyon;_Strasbourg;_Toulouse;_Rennes,Paris;_Bordeaux;_Lille;_Lyon;_Cycle_anglophone,Paris;_Toulouse;_Cycle_anglophone,Cycle_anglophone;_Paris;_Lyon,ESME,Paris,ESME,Satisfaisante,Satisfaisante,Non,Satisfaisante,Très_bon,Très_satisfaisante,
0010800002swag6AAA,Mathématiques,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,12.1,12.4,10.6,14.3,7.7,8.2,8.8,15.6,,,,,10.963,Mathématiques,Physique-Chimie,Non,11.8,8,9,,,10.7,10.4,12.3,,,10.341,13,13,13,Sciences_de_la_vie_et_de_la_Terre,10,10.5,,,11.286,Oui,10.811,Complet,Non,Validé,,13,Paris;_Lyon;_Strasbourg;_Toulouse;_Rennes,Paris;_Bordeaux;_Lille;_Lyon,Paris;_Toulouse,Paris;_Lyon,ESME,Paris,Indifférencié,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Assez_bon,Très_satisfaisante,
0010800002swbM0AAI,Sciences_de_la_vie_et_de_la_Terre,"Langues,_littératures_et_cultures_étrangères_et_régionales",Mathématiques,10.9,15.8,4,14.4,12.9,17.6,10.9,17.7,,,,,12.823,Sciences_de_la_vie_et_de_la_Terre,"Langues,_littératures_et_cultures_étrangères_et_régionales",Oui,14.7,15.2,16.5,10.8,,12.1,17.9,17.6,13.5,,15.541,16,16,16,Mathématiques,8,17.5,,,11.429,Non,10.794,Complet,Non,Validé,,13,,,,Cycle_anglophone;_Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,"Raphael_est_un_jeune_homme_aux_qualités_rares,qualités_de_réflexion,de_combativité,il_a_surmonté_avec_brio_des_problémes_personnels,en_gardant_sa_propre_réflexion,sa_détermination,_il_apprécie_de_réflechir_aux_points_compliqués_de_son_existence_ou_au_monde_qui_l'entoure,il_va_parfaitement_réussir_ds_me_supérieur_grâce_a_sa_pertinence,son_intelligence_et_sa_sensibilité."
0010800002swahgAAA,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,13,12.6,9.3,10.7,11.5,12.3,7.6,10,,,,,10.91,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,10,11,9.9,,,11.6,12.4,13.3,,,11.345,11,11,11,Physique-Chimie,9,10.5,,,9.857,Oui,10.768,Complet,Non,Validé,,13,,Paris,,Paris,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Satisfaisante,Oui,Satisfaisante,Bon,Satisfaisante,
0010800002swchRAAQ,Sciences_de_la_vie_et_de_la_Terre,"Langues,_littératures_et_cultures_étrangères_et_régionales",Mathématiques,5.8,,2.5,16.2,13,16,10.4,20,11.5,17.4,16.4,18.9,13.105,Sciences_de_la_vie_et_de_la_Terre,"Langues,_littératures_et_cultures_étrangères_et_régionales",Oui,13.4,18.1,20,15,,14.5,17.9,18.3,18.3,,16.841,7,7,7,Mathématiques,11,20,,,9.286,Non,10.763,Complet,Non,Validé,,13,,,,Cycle_anglophone,VisioConférence,VisioConférence,Indifférencié,Satisfaisante,Satisfaisante,Oui,Satisfaisante,Bon,Très_satisfaisante,
0010800002swcFNAAY,Mathématiques,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,9.36,12.17,7.71,8.83,12.05,9.87,8.31,10,,,,,9.812,Mathématiques,Physique-Chimie,Non,8.8,9.05,11.17,,,13.09,13.64,13.75,,,11.504,12,12,12,Sciences_de_la_vie_et_de_la_Terre,9,12,,,10.286,Oui,10.631,Complet,Non,Validé,,13,Paris,Paris;_Cycle_anglophone,Paris,Paris,Sup'Biotech,Paris,Indifférencié,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Bon,Très_satisfaisante,
0010800002swcXxAAI,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,13.2,13.8,11.6,9.9,11.8,12.4,7.8,9.4,,,,,11.343,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,10,13.9,7.1,16,,10.4,11.5,9,14.5,,10.523,10,10,10,Mathématiques,10,12,,,10,Oui,10.612,Complet,Non,Validé,,13,,,,Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Indifférencié,Satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Satisfaisante,"Elève_qui_a_à_c?ur_de_progresser_avec_un_bel_engagement_en_classe_comme_dans_le_travail_personnel.-Raphaël_s'est_engagé_au_sein_du_groupe_écologie_du_lycée._De_plus,_il_a_animé_des_ateliers_de_sensibilisation_dans_une_école_primaire."
0010800002swbtIAAQ,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,,,,,12.1,13.9,5.3,11,,,,,10.547,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,10.13,13.8,12.1,10.6,,10,15.3,10.8,11.4,,12.074,12,12,12,Mathématiques,6,11,,,8.571,Oui,10.565,Complet,Non,Validé,,13,,Paris;_Lille,Paris,Paris,ESME,Paris,ESME,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Bon,Très_satisfaisante,Démarche_sérieuse_et_volonté_de_réussir._Une_élève_impliquée_de_façon_positive_dans_la_vie_de_l'internat.
0010800002swaoRAAQ,Sciences_de_la_vie_et_de_la_Terre,"Humanités,_Littérature_et_Philosophie","Langues,_littératures_et_cultures_étrangères_et_régionales",14,13.5,13.5,13.9,10.1,13.4,12.5,14.5,,,,,13.107,Sciences_de_la_vie_et_de_la_Terre,"Humanités,_Littérature_et_Philosophie",Oui,10.7,13.6,13,9.3,,14.5,13.4,12.8,9.4,,13.009,14,14,14,"Langues,_littératures_et_cultures_étrangères_et_régionales",13,13,,,13.429,Non,10.531,Complet,Non,Validé,,13,,,,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Très_satisfaisante,Oui,Satisfaisante,Très_bon,Très_satisfaisante,"Niveau_honorable,_élève_volontaire_et_persévérant_dans_les_efforts,_qui_doit_réussir."
0010800002swc0ZAAQ,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,11.7,10.4,9.9,10.6,9.3,10.5,8.4,13.1,,,,,10.397,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,7,9.2,11.5,,,7,11.9,17.3,,,10.309,12,12,12,Physique-Chimie,10,16.5,,,10.857,Oui,10.5,Complet,Non,Validé,,13,,,,Cycle_anglophone;_Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,
0010800002swc7sAAA,Mathématiques,"Langues,_littératures_et_cultures_étrangères_et_régionales",Physique-Chimie,10,13.3,12.2,14.6,10.5,14.7,7.8,16.4,,,,,12.233,Mathématiques,"Langues,_littératures_et_cultures_étrangères_et_régionales",Non,11.5,16.4,16.5,,,11.4,14.2,18.4,,,14.486,12,12,12,Physique-Chimie,12,19,,,12,Non,10.451,Complet,Non,Validé,,13,,Paris;_Lyon,,Paris;_Lyon,ESME,Paris,ESME,Satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,Élève_qui_s'est_engagé_dans_une_association_caritative_cette_année.
0010800002swbwRAAQ,Mathématiques,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,13.6,12.3,10.1,13,15.2,12.5,10.6,13.8,,,,,12.587,Mathématiques,Physique-Chimie,Non,4.3,6.8,10.1,,11,,10.9,9,,9.7,8.072,12,12,12,Sciences_de_la_vie_et_de_la_Terre,11,10.5,,,11.429,Oui,10.434,Complet,Non,Validé,,13,Cycle_anglophone;_Paris;_Lyon,Paris;_Bordeaux;_Lyon;_Cycle_anglophone,Paris;_Cycle_anglophone,Cycle_anglophone;_Paris;_Lyon,IPSA,Paris,IPSA,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Bon,Satisfaisante,"Des_qualités,_mais_des_fragilités_également._Elève_qui_a_fait_preuve_de_motivation_et_de_bonne_volonté"
0010800002swblTAAQ,Sciences_de_la_vie_et_de_la_Terre,"Langues,_littératures_et_cultures_étrangères_et_régionales",Mathématiques,11,15.5,9.7,14.8,10.9,11.8,11,13.6,,,,,12.16,Sciences_de_la_vie_et_de_la_Terre,"Langues,_littératures_et_cultures_étrangères_et_régionales",Oui,14.1,14.7,16.4,11.3,,13.5,14.3,16,9.3,,14.709,12,12,12,Mathématiques,11,13.5,,,11.429,Non,10.368,Complet,Non,Validé,,13,,,,Cycle_anglophone;_Paris,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Non,Satisfaisante,Très_bon,Très_satisfaisante,
0010800002swax1AAA,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Sciences_de_l'ingénieur,7.1,9,8.8,8.6,13.5,10,10.5,12.2,,,,,9.933,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,7.13,8.8,12.47,,,9.55,9.61,15.81,,,10.236,12,12,12,Sciences_de_l'ingénieur,10,13,,,10.857,Oui,10.331,Complet,Non,Validé,,13,,,,Paris,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Satisfaisante,Des_compétences_qui_se_sont_consolidées_ainsi_que_les_acquis._Capacité_à_écouter_et_suivre_les_conseils_donnés._La_volonté_d'atteindre_des_objectifs_mûrement_réfléchis_en_se_donnant_les_moyens_de_réussir.
0010800002swbLmAAI,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,11.5,12.5,11.27,8.76,5.5,11,7.25,11.5,,,,,9.895,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,8,11.79,10.57,12.5,,8,11.8,13.4,12,,10.467,11,11,11,Mathématiques,10,11.5,,,10.429,Oui,10.284,Complet,Non,Validé,,13,,,,Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Satisfaisante,Satisfaisante,Non,Satisfaisante,Bon,Très_satisfaisante,"Elève_sérieuse,_déterminée_et_capable_de_réussir."
0010800002swbIiAAI,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,11.21,13.04,6.49,10.05,,,,,,,,,10.207,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,5.82,12,13.8,15,,8.38,11.5,14.31,13,,10.688,12,12,12,Mathématiques,8,14.5,,,9.714,Oui,10.252,Complet,Non,Validé,,13,,,,Cycle_anglophone;_Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Bon,Assez_satisfaisante,"Une_élève_travailleuse,_intéressée,_impliquée_dans_sa_scolarité_et_surtout_extrêmement_motivée_par_ses_projets_d'orientation."
0010800002swcKgAAI,Mathématiques,Physique-Chimie,Numérique_et_Sciences_Informatiques,8.3,12.43,9.5,12.14,10.42,9.73,12,15.4,,,,,11.071,Mathématiques,Physique-Chimie,Non,8,6,13.33,,6.38,5.25,10,15.5,,2.75,9.25,10,10,10,Numérique_et_Sciences_Informatiques,11,13.5,,,10.571,Oui,10.193,Complet,Non,Validé,,13,Cycle_anglophone;_Paris;_Lyon;_Strasbourg;_Toulouse;_Rennes,Paris;_Bordeaux;_Lille;_Lyon;_Cycle_anglophone,Paris;_Toulouse;_Cycle_anglophone,Cycle_anglophone;_Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,ESME,Satisfaisante,Satisfaisante,Non,Satisfaisante,Bon,Peu_démontrée,
0010800002swbhrAAA,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,3.9,8.2,9.6,14.7,7.9,10.6,7.5,17.3,,,,,9.56,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,4.1,14.8,13.7,,,2,15.2,10.4,,,9.85,13,13,13,Physique-Chimie,9,13,,,10.714,Oui,10.022,Complet,Non,Validé,,13,,Paris;_Bordeaux;_Lille;_Lyon,,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,"Élève_investie_et_engagée,_qui_a_participé_au_tutorat_pour_les_élèves_de_Seconde_et_de_collège,_ainsi_qu'à_la_vie_associative_de_l'établissement"
0010800002swcMpAAI,Mathématiques,Physique-Chimie,Sciences_de_l'ingénieur,7.1,7.6,10.1,7.5,,,,,,,,,8.113,Mathématiques,Physique-Chimie,Non,8.5,8.2,6,,13,13.5,13.8,9.7,,11,10.141,11,11,11,Sciences_de_l'ingénieur,12,14,,,11.571,Oui,9.962,Complet,Non,Validé,,13,Paris;_Lyon,Paris,Paris,Paris,ESME,Paris,IPSA,Satisfaisante,Assez_satisfaisante,Non,Satisfaisante,Très_bon,Très_satisfaisante,"Ensemble_contrasté_pour_un_élève_clairement_plutôt_scientifique._De_bonnes_intuitions_et_une_réelle_curiosité_en_sciences._Doit_gagner_en_rigueur,_en_exigence,_en_régularité_dans_le_travail_et_en_maturité._Devrait_bien_réussir_dans_le_supérieur._En_a_le_potentiel."
0010800002swbr3AAA,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Sciences_de_l'ingénieur,9.5,16,10,,9.5,10.5,7.5,12.5,,,,,10.722,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,9.11,8.16,6,,,7.03,8.46,,,,7.844,11,11,11,Sciences_de_l'ingénieur,9,6.5,,,9.857,Oui,9.311,Complet,Non,Validé,,13,Paris;_Lyon;_Strasbourg;_Toulouse;_Rennes,Paris;_Bordeaux;_Lille;_Lyon,Paris;_Toulouse,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Assez_satisfaisante,Assez_satisfaisante,Non,Assez_satisfaisante,Bon,Peu_démontrée,
0010800002swbF2AAI,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,10.31,9.55,8.3,11.6,12.44,7.36,8.69,7.4,,,,,9.453,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,6.67,9.16,10,,,,9.35,10.5,,,9.012,9,9,9,Physique-Chimie,9,9.5,,,9,Oui,9.141,Complet,Non,Validé,,13,,,,Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Satisfaisante,Satisfaisante,Oui,Satisfaisante,Bon,Satisfaisante,"Sports_(football_-_sport_étude_jusqu'en_3ème_-_sélection_départementale_,_danse,_athlétisme)_/_course_pour_la_ligue_contre_le_cancer_/_secrétaire_de_l'AS_du_lycée_/_Déléguée_de_classe_en_6ème."
0010800002swboMAAQ,Physique-Chimie,"Langues,_littératures_et_cultures_étrangères_et_régionales",Mathématiques,10,16.1,7.6,16.2,6.7,14.9,5.5,16.7,,,,,11.397,Physique-Chimie,"Langues,_littératures_et_cultures_étrangères_et_régionales",Oui,11.47,12.31,14.5,17.56,,10.41,12.5,13.5,11,,12.307,14,14,14,Mathématiques,7,8,,,10,Non,9.074,Complet,Non,Validé,,13,,,,Paris,Sup'Biotech,Paris,Sup'Biotech,Assez_satisfaisante,Satisfaisante,Oui,Satisfaisante,Très_bon,Très_satisfaisante,Stage_BAFA_prévu_du_24_avril_au_1_mai.--Elève_qui_possède_tous_les_atouts_pour_réussir.
0010800002swcXvAAI,Mathématiques,Physique-Chimie,Sciences_economiques_et_sociales,19.33,18.92,18.4,19.17,19.05,17.88,16.24,19,20,18.42,18.86,19.2,18.678,Mathématiques,Physique-Chimie,Non,19.7,18.7,19.6,,19.1,18.4,16.7,19.8,,18,18.736,16,16,16,Sciences_economiques_et_sociales,18,19,,,17.143,Oui,18.241,Complet,Non,Validé,,14,Cycle_anglophone;_Paris;_Lyon;_Strasbourg;_Toulouse;_Rennes,Paris;_Bordeaux;_Lille;_Lyon;_Cycle_anglophone,Paris;_Toulouse;_Cycle_anglophone,Cycle_anglophone;_Paris;_Lyon,VisioConférence,VisioConférence,ESME,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,Élève_très_sérieuse_et_engagée_dans_la_vie_lycéenne_notamment_pour_le_web_journal.
0010800002swb00AAA,Mathématiques,Physique-Chimie,Sciences_economiques_et_sociales,16.4,17.5,16.5,17.3,18,16.9,17.5,18.2,,,,,17.257,Mathématiques,Physique-Chimie,Non,19.2,19.1,19.2,,18.3,17.5,18.5,19,,16.4,18.718,19,19,19,Sciences_economiques_et_sociales,18,20,,,18.429,Oui,18.193,Complet,Non,Validé,,14,Cycle_anglophone;_Paris;_Lyon;_Strasbourg;_Toulouse;_Rennes,Paris;_Bordeaux;_Lille;_Lyon;_Cycle_anglophone,Paris;_Toulouse;_Cycle_anglophone,Cycle_anglophone;_Paris;_Lyon,ESME,Lille,EPITA,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,Délégué_de_niveau_en_seconde_et_première.-Niveau_B2_en_anglais_(Cambridge_first_certificate_grade_A)_et_en_espagnol_(Dele_en_cours))-Niveau_C1_en_anglais_en_cours(_concours_advanced)-Elève_nominé_aux_olympiades_académiques_de_mathématiques.-Formation_Python_et_Java-script_sur_''open_classroom''-Permis_bateau.
0010800002swbCPAAY,Mathématiques,Physique-Chimie,Sciences_economiques_et_sociales,18.6,17.1,16,17.8,18.4,19.6,18.5,19.8,18.6,20,18.7,19,18.484,Mathématiques,Physique-Chimie,Non,17.5,16.4,19.6,,18.9,18.9,18.1,20,,18.9,18.291,18,18,18,Sciences_economiques_et_sociales,17.5,20,,,17.714,Oui,18.176,Complet,Non,Validé,,14,,Paris;_Lyon;_Cycle_anglophone,,Cycle_anglophone;_Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,"Excellents_résultats_dans_toutes_les_matières,_Elise_est_une_élève_sérieuse_et_efficace_avec_une_capacité_de_travail_qui_pourra_être_pleinement_exploitée_en_classe_préparatoire.--Elise_s'est_engagée_au_sein_de_son_ancien_lycée_à_Hanoi_au_Vietnam.-Elle_a_participé_à_un_concours_d'éloquence_où_elle_a_remporté_le_prix_du_jury_à_l'issue_de_la_finale._Elle_s'est_aussi_investie_dans_l'association_sportive_de_son_lycée._Elle_a_d'ailleurs_participé_à_plusieurs_compétitions_en_badminton_et_en_natation._Dans_ce_cadre,_elle_s'est_qualifiée_pour_représenter_son_lycée_lors_des_championnats_d?Asie_Pacifique_a_Singapour_et_à_Sydney._-En_première,_elle_s'est_investie_comme_déléguée_de_classe_et_également_représentante_des_lycéens.-Elle_s'est_impliquée_aussi_dans_l'organisation_du_bal_de_fin_d'année._-"
